# min-bisection SDP  problem=data/G60_mb.sdp n=7000 m=7001 F0_nnz=24105  mode=deflated16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=1.213724e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
  1550  1.7116e-01  1.8819e-03  1.9445e-02  1.7116e-01  +2.05353627e+03  +2.13500190e+03     45.71     68.352  128  0.000e+00  0.000e+00
  1575  2.2710e-01  1.8694e-03  1.9421e-02  2.2710e-01  +2.05231799e+03  +2.13363329e+03     44.52     69.480  128  0.000e+00  0.000e+00
  1600  1.6616e-01  1.8199e-03  1.9254e-02  1.6616e-01  +2.05091692e+03  +2.13146391e+03     44.59     70.606  127  0.000e+00  0.000e+00
  1625  2.1663e-01  1.8206e-03  1.9108e-02  2.1663e-01  +2.04979461e+03  +2.12967517e+03     45.15     71.734  125  0.000e+00  0.000e+00
  1650  1.5878e-01  1.8277e-03  1.9269e-02  1.5878e-01  +2.04861871e+03  +2.12913744e+03     45.50     72.860  123  0.000e+00  0.000e+00
  1675  1.6077e-01  1.8233e-03  1.9304e-02  1.6077e-01  +2.04754930e+03  +2.12817545e+03     44.97     73.984  122  0.000e+00  0.000e+00
  1700  1.6157e-01  1.7894e-03  1.9388e-02  1.6157e-01  +2.04632489e+03  +2.12726035e+03     45.12     75.108  121  0.000e+00  0.000e+00
  1725  2.1338e-01  1.7692e-03  1.9202e-02  2.1338e-01  +2.04535776e+03  +2.12546429e+03     44.53     76.232  121  0.000e+00  0.000e+00
# gate it=1750 k=350 kw=175 s1=1.198e+02 s_kw/s1=2.152e-02 fired=1 clipped_neg=121 clipped_pos=0 fired_frac_last250=1.000
# deflate it=1750 alpha=1.541e+01 theta=1.198e+01 clipped_neg=121 clipped_pos=0
  1750  1.6314e-01  1.7398e-03  1.8578e-02  1.6314e-01  +2.04415949e+03  +2.12156857e+03     44.74     77.356  121  0.000e+00  0.000e+00
  1775  2.0003e-01  1.7278e-03  1.8748e-02  2.0003e-01  +2.04316557e+03  +2.12125693e+03     46.25     78.486  120  0.000e+00  0.000e+00
  1800  1.5665e-01  1.7158e-03  1.8840e-02  1.5665e-01  +2.04226280e+03  +2.12071060e+03     45.15     79.612  119  0.000e+00  0.000e+00
  1825  1.7445e-01  1.7063e-03  1.8292e-02  1.7445e-01  +2.04108520e+03  +2.11716491e+03     44.73     80.738  118  0.000e+00  0.000e+00
  1850  1.5233e-01  1.6890e-03  1.8867e-02  1.5233e-01  +2.04004766e+03  +2.11852522e+03     45.07     81.862  118  0.000e+00  0.000e+00
  1875  1.5886e-01  1.6640e-03  1.8421e-02  1.5886e-01  +2.03918342e+03  +2.11573970e+03     44.82     82.989  117  0.000e+00  0.000e+00
  1900  1.6959e-01  1.6692e-03  1.8294e-02  1.6959e-01  +2.03826128e+03  +2.11424712e+03     44.95     84.115  115  0.000e+00  0.000e+00
  1925  1.9837e-01  1.6447e-03  1.8478e-02  1.9837e-01  +2.03704874e+03  +2.11376390e+03     45.35     85.240  115  0.000e+00  0.000e+00
  1950  1.5026e-01  1.6228e-03  1.8010e-02  1.5026e-01  +2.03612309e+03  +2.11082718e+03     45.26     86.364  114  0.000e+00  0.000e+00
  1975  1.4183e-01  1.5980e-03  1.8178e-02  1.4183e-01  +2.03538206e+03  +2.11077003e+03     44.90     87.492  113  0.000e+00  0.000e+00
# gate it=2000 k=350 kw=175 s1=1.288e+02 s_kw/s1=1.990e-02 fired=1 clipped_neg=112 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2000 alpha=1.822e+01 theta=1.288e+01 clipped_neg=112 clipped_pos=0
  2000  1.4601e-01  1.5983e-03  1.7847e-02  1.4601e-01  +2.03431486e+03  +2.10826469e+03     45.89     88.618  112  0.000e+00  0.000e+00
  2025  1.8635e-01  1.5855e-03  1.7565e-02  1.8635e-01  +2.03347441e+03  +2.10620512e+03     45.88     89.748  111  0.000e+00  0.000e+00
  2050  1.4831e-01  1.5716e-03  1.7780e-02  1.4831e-01  +2.03270041e+03  +2.10630958e+03     45.41     90.872  111  0.000e+00  0.000e+00
  2075  1.9956e-01  1.5408e-03  1.7393e-02  1.9956e-01  +2.03170230e+03  +2.10364543e+03     45.30     91.999  110  0.000e+00  0.000e+00
  2100  1.4492e-01  1.5326e-03  1.7725e-02  1.4492e-01  +2.03099308e+03  +2.10430697e+03     45.66     93.129  110  0.000e+00  0.000e+00
  2125  1.3201e-01  1.5225e-03  1.7381e-02  1.3201e-01  +2.02993839e+03  +2.10176851e+03     44.78     94.255  110  0.000e+00  0.000e+00
  2150  1.3591e-01  1.4995e-03  1.7365e-02  1.3591e-01  +2.02924150e+03  +2.10097842e+03     45.60     95.378  109  0.000e+00  0.000e+00
  2175  1.7922e-01  1.5153e-03  1.6665e-02  1.7922e-01  +2.02853971e+03  +2.09731338e+03     44.59     96.502  107  0.000e+00  0.000e+00
  2200  1.3041e-01  1.4755e-03  1.6762e-02  1.3041e-01  +2.02768882e+03  +2.09684303e+03     44.89     97.629  106  0.000e+00  0.000e+00
  2225  1.8663e-01  1.4857e-03  1.6551e-02  1.8663e-01  +2.02708308e+03  +2.09532829e+03     44.86     98.758  105  0.000e+00  0.000e+00
# gate it=2250 k=350 kw=175 s1=1.372e+02 s_kw/s1=1.857e-02 fired=1 clipped_neg=105 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2250 alpha=1.891e+01 theta=1.372e+01 clipped_neg=105 clipped_pos=0
  2250  1.5393e-01  1.4802e-03  1.6899e-02  1.5393e-01  +2.02646677e+03  +2.09615309e+03     45.91     99.886  105  0.000e+00  0.000e+00
  2275  1.7261e-01  1.4621e-03  1.6439e-02  1.7261e-01  +2.02556223e+03  +2.09329023e+03     44.35    101.011  105  0.000e+00  0.000e+00
  2300  1.7993e-01  1.4383e-03  1.6939e-02  1.7993e-01  +2.02500489e+03  +2.09480929e+03     44.58    102.140  104  0.000e+00  0.000e+00
  2325  1.8044e-01  1.4317e-03  1.6275e-02  1.8044e-01  +2.02421060e+03  +2.09120389e+03     44.82    103.266  104  0.000e+00  0.000e+00
  2350  1.2559e-01  1.4238e-03  1.6595e-02  1.2559e-01  +2.02350522e+03  +2.09181398e+03     46.26    104.398  103  0.000e+00  0.000e+00
  2375  1.9099e-01  1.4171e-03  1.6647e-02  1.9099e-01  +2.02298872e+03  +2.09149861e+03     45.19    105.528  103  0.000e+00  0.000e+00
  2400  1.3241e-01  1.4293e-03  1.6293e-02  1.3241e-01  +2.02228717e+03  +2.08929193e+03     44.73    106.652  100  0.000e+00  0.000e+00
  2425  1.3669e-01  1.4165e-03  1.6723e-02  1.3669e-01  +2.02121457e+03  +2.08998350e+03     44.64    107.782  100  0.000e+00  0.000e+00
  2450  1.2239e-01  1.3984e-03  1.6171e-02  1.2239e-01  +2.02089209e+03  +2.08734057e+03     45.49    108.908  100  0.000e+00  0.000e+00
  2475  1.2696e-01  1.3892e-03  1.6533e-02  1.2696e-01  +2.01998987e+03  +2.08792113e+03     45.76    110.040  100  0.000e+00  0.000e+00
# gate it=2500 k=350 kw=175 s1=1.452e+02 s_kw/s1=1.748e-02 fired=1 clipped_neg=99 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2500 alpha=2.072e+01 theta=1.452e+01 clipped_neg=99 clipped_pos=0
  2500  1.2731e-01  1.3792e-03  1.6158e-02  1.2731e-01  +2.01943160e+03  +2.08578156e+03     44.84    111.167  99  0.000e+00  0.000e+00
  2525  1.2212e-01  1.3651e-03  1.6518e-02  1.2212e-01  +2.01893557e+03  +2.08676895e+03     44.57    112.292  99  0.000e+00  0.000e+00
  2550  1.1812e-01  1.3833e-03  1.6265e-02  1.1812e-01  +2.01816321e+03  +2.08491397e+03     46.23    113.420  98  0.000e+00  0.000e+00
  2575  1.8743e-01  1.3702e-03  1.6410e-02  1.8743e-01  +2.01755050e+03  +2.08488727e+03     44.89    114.544  97  0.000e+00  0.000e+00
  2600  1.1659e-01  1.3495e-03  1.6184e-02  1.1659e-01  +2.01700623e+03  +2.08338227e+03     44.79    115.676  97  0.000e+00  0.000e+00
  2625  1.1699e-01  1.3291e-03  1.5798e-02  1.1699e-01  +2.01634619e+03  +2.08109455e+03     44.39    116.807  97  0.000e+00  0.000e+00
  2650  1.2483e-01  1.3215e-03  1.5918e-02  1.2483e-01  +2.01578605e+03  +2.08101584e+03     44.91    117.934  96  0.000e+00  0.000e+00
  2675  1.4902e-01  1.3158e-03  1.5720e-02  1.4902e-01  +2.01525345e+03  +2.07963982e+03     45.16    119.062  95  0.000e+00  0.000e+00
  2700  1.1948e-01  1.3007e-03  1.5551e-02  1.1948e-01  +2.01468723e+03  +2.07835325e+03     45.37    120.192  95  0.000e+00  0.000e+00
  2725  1.2152e-01  1.3172e-03  1.5761e-02  1.2152e-01  +2.01409929e+03  +2.07861864e+03     44.67    121.320  95  0.000e+00  0.000e+00
# gate it=2750 k=350 kw=175 s1=1.530e+02 s_kw/s1=1.654e-02 fired=1 clipped_neg=95 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2750 alpha=2.043e+01 theta=1.530e+01 clipped_neg=95 clipped_pos=0
  2750  1.6433e-01  1.3186e-03  1.5597e-02  1.6433e-01  +2.01364523e+03  +2.07747046e+03     45.10    122.445  95  0.000e+00  0.000e+00
  2775  1.4428e-01  1.2844e-03  1.5985e-02  1.4428e-01  +2.01300359e+03  +2.07842090e+03     45.32    123.572  94  0.000e+00  0.000e+00
  2800  1.6551e-01  1.2835e-03  1.5391e-02  1.6551e-01  +2.01242871e+03  +2.07535758e+03     45.21    124.701  94  0.000e+00  0.000e+00
  2825  1.1679e-01  1.2772e-03  1.5818e-02  1.1679e-01  +2.01182994e+03  +2.07651518e+03     44.62    125.824  94  0.000e+00  0.000e+00
  2850  1.1423e-01  1.2681e-03  1.5294e-02  1.1423e-01  +2.01124517e+03  +2.07373798e+03     45.78    126.948  93  0.000e+00  0.000e+00
  2875  1.5488e-01  1.2541e-03  1.5557e-02  1.5488e-01  +2.01077371e+03  +2.07433968e+03     44.55    128.073  92  0.000e+00  0.000e+00
  2900  1.6982e-01  1.2391e-03  1.5238e-02  1.6982e-01  +2.01040304e+03  +2.07263679e+03     45.12    129.195  92  0.000e+00  0.000e+00
  2925  1.0252e-01  1.2614e-03  1.5219e-02  1.0252e-01  +2.00952234e+03  +2.07164927e+03     44.56    130.319  91  0.000e+00  0.000e+00
  2950  1.5765e-01  1.2438e-03  1.5522e-02  1.5765e-01  +2.00900312e+03  +2.07236841e+03     44.76    131.446  90  0.000e+00  0.000e+00
  2975  1.0197e-01  1.2452e-03  1.4794e-02  1.0197e-01  +2.00865195e+03  +2.06899224e+03     45.93    132.572  90  0.000e+00  0.000e+00
# gate it=3000 k=350 kw=175 s1=1.604e+02 s_kw/s1=1.572e-02 fired=1 clipped_neg=90 clipped_pos=0 fired_frac_last250=1.000
# deflate it=3000 alpha=2.155e+01 theta=1.604e+01 clipped_neg=90 clipped_pos=0
  3000  1.0370e-01  1.2446e-03  1.5473e-02  1.0370e-01  +2.00820430e+03  +2.07134118e+03     44.68    133.698  90  0.000e+00  0.000e+00
  3025  1.0343e-01  1.2332e-03  1.5200e-02  1.0343e-01  +2.00793075e+03  +2.06993075e+03     46.23    134.820  90  0.000e+00  0.000e+00
  3050  1.0781e-01  1.2113e-03  1.5029e-02  1.0781e-01  +2.00730333e+03  +2.06857423e+03     52.21    135.956  89  0.000e+00  0.000e+00
  3075  1.0039e-01  1.2086e-03  1.5341e-02  1.0039e-01  +2.00663231e+03  +2.06917488e+03     45.38    137.080  89  0.000e+00  0.000e+00
  3100  1.2167e-01  1.1941e-03  1.5263e-02  1.2167e-01  +2.00614693e+03  +2.06835237e+03     44.45    138.205  89  0.000e+00  0.000e+00
  3125  1.3104e-01  1.2066e-03  1.4842e-02  1.3104e-01  +2.00600135e+03  +2.06646040e+03     46.38    139.329  88  0.000e+00  0.000e+00
  3150  1.5590e-01  1.2052e-03  1.4890e-02  1.5590e-01  +2.00560093e+03  +2.06624393e+03     44.58    140.455  87  0.000e+00  0.000e+00
  3175  1.1076e-01  1.1843e-03  1.4863e-02  1.1076e-01  +2.00508603e+03  +2.06560382e+03     44.86    141.581  86  0.000e+00  0.000e+00
  3200  1.0951e-01  1.1767e-03  1.4366e-02  1.0951e-01  +2.00457773e+03  +2.06302660e+03     44.71    142.707  86  0.000e+00  0.000e+00
  3225  1.0342e-01  1.1577e-03  1.4500e-02  1.0342e-01  +2.00393174e+03  +2.06291431e+03     44.76    143.832  86  0.000e+00  0.000e+00
# gate it=3250 k=350 kw=175 s1=1.675e+02 s_kw/s1=1.501e-02 fired=1 clipped_neg=85 clipped_pos=0 fired_frac_last250=1.000
# deflate it=3250 alpha=2.364e+01 theta=1.675e+01 clipped_neg=85 clipped_pos=0
  3250  1.5210e-01  1.1903e-03  1.4052e-02  1.5210e-01  +2.00369676e+03  +2.06082471e+03     44.83    144.960  85  0.000e+00  0.000e+00
