# min-bisection SDP  problem=data/G60_mb.sdp n=7000 m=7001 F0_nnz=24105  mode=baseline16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=1.213724e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
  7825  1.0928e-01  4.7981e-03  1.0158e-03  1.0928e-01  +1.95536086e+03  +1.95933824e+03     38.94    312.002  0  0.000e+00  0.000e+00
  7850  1.1776e-01  4.8201e-03  4.9717e-04  1.1776e-01  +1.95509446e+03  +1.95703994e+03     38.50    312.992  0  0.000e+00  0.000e+00
  7875  1.1579e-01  4.7888e-03  2.3907e-03  1.1579e-01  +1.95499169e+03  +1.96436418e+03     39.50    313.978  0  0.000e+00  0.000e+00
  7900  1.1090e-01  4.8127e-03  1.0884e-03  1.1090e-01  +1.95490169e+03  +1.95916273e+03     37.92    315.017  0  0.000e+00  0.000e+00
  7925  1.0959e-01  4.7928e-03  5.1561e-04  1.0959e-01  +1.95472886e+03  +1.95674615e+03     41.94    316.006  0  0.000e+00  0.000e+00
  7950  1.0961e-01  4.8042e-03  2.8101e-03  1.0961e-01  +1.95458152e+03  +1.96560056e+03     40.00    316.990  0  0.000e+00  0.000e+00
  7975  1.1253e-01  4.7735e-03  1.8710e-04  1.1253e-01  +1.95465609e+03  +1.95392461e+03     39.59    317.976  0  0.000e+00  0.000e+00
  8000  1.1899e-01  4.7839e-03  5.2026e-04  1.1899e-01  +1.95425542e+03  +1.95629046e+03     40.70    318.965  0  0.000e+00  0.000e+00
  8025  1.2875e-01  4.7513e-03  1.0076e-03  1.2875e-01  +1.95437892e+03  +1.95832247e+03     40.02    319.950  0  0.000e+00  0.000e+00
  8050  1.1207e-01  4.7741e-03  5.6890e-04  1.1207e-01  +1.95406045e+03  +1.95183781e+03     40.03    320.939  0  0.000e+00  0.000e+00
  8075  1.1180e-01  4.7882e-03  8.0039e-04  1.1180e-01  +1.95410323e+03  +1.95097684e+03     40.24    321.929  0  0.000e+00  0.000e+00
  8100  1.2916e-01  4.7827e-03  2.3357e-04  1.2916e-01  +1.95377623e+03  +1.95286353e+03     38.99    322.914  0  0.000e+00  0.000e+00
  8125  1.2575e-01  4.7718e-03  1.1639e-03  1.2575e-01  +1.95389658e+03  +1.94935237e+03     39.46    323.893  0  0.000e+00  0.000e+00
  8150  1.2332e-01  4.7637e-03  1.1904e-03  1.2332e-01  +1.95352320e+03  +1.94887664e+03     38.91    324.880  0  0.000e+00  0.000e+00
  8175  1.1328e-01  4.7539e-03  7.4270e-04  1.1328e-01  +1.95352401e+03  +1.95062364e+03     39.11    325.871  0  0.000e+00  0.000e+00
  8200  1.1163e-01  4.7467e-03  3.3836e-04  1.1163e-01  +1.95326345e+03  +1.95194175e+03     38.38    326.862  0  0.000e+00  0.000e+00
  8225  1.1106e-01  4.7478e-03  7.9513e-06  1.1106e-01  +1.95334379e+03  +1.95337486e+03     39.62    327.846  0  0.000e+00  0.000e+00
  8250  1.0737e-01  4.7542e-03  5.0515e-04  1.0737e-01  +1.95299239e+03  +1.95496700e+03     39.18    328.836  0  0.000e+00  0.000e+00
  8275  1.2796e-01  4.7519e-03  3.3587e-04  1.2796e-01  +1.95318807e+03  +1.95187616e+03     38.14    329.824  0  0.000e+00  0.000e+00
  8300  1.1546e-01  4.7381e-03  1.3911e-04  1.1546e-01  +1.95287186e+03  +1.95232846e+03     38.70    330.814  0  0.000e+00  0.000e+00
  8325  1.1427e-01  4.7514e-03  1.2001e-03  1.1427e-01  +1.95285344e+03  +1.94817071e+03     40.00    331.809  0  0.000e+00  0.000e+00
  8350  1.2184e-01  4.7295e-03  5.5788e-04  1.2184e-01  +1.95265225e+03  +1.95047423e+03     39.65    332.799  0  0.000e+00  0.000e+00
  8375  1.0903e-01  4.7120e-03  1.0530e-03  1.0903e-01  +1.95257272e+03  +1.94846389e+03     39.47    333.788  0  0.000e+00  0.000e+00
  8400  1.1528e-01  4.6964e-03  2.4947e-03  1.1528e-01  +1.95250091e+03  +1.94278074e+03     39.02    334.766  0  0.000e+00  0.000e+00
  8425  1.0598e-01  4.6887e-03  1.3584e-03  1.0598e-01  +1.95221103e+03  +1.94691294e+03     39.50    335.758  0  0.000e+00  0.000e+00
  8450  1.2818e-01  4.7004e-03  1.2040e-03  1.2818e-01  +1.95225634e+03  +1.94755995e+03     38.37    336.749  0  0.000e+00  0.000e+00
  8475  1.1775e-01  4.7141e-03  2.0677e-03  1.1775e-01  +1.95205561e+03  +1.94399766e+03     39.21    337.729  0  0.000e+00  0.000e+00
  8500  1.1807e-01  4.7313e-03  2.0052e-03  1.1807e-01  +1.95190024e+03  +1.94408610e+03     39.25    338.718  0  0.000e+00  0.000e+00
  8525  1.0868e-01  4.7500e-03  1.4453e-03  1.0868e-01  +1.95178536e+03  +1.94615028e+03     39.08    339.707  0  0.000e+00  0.000e+00
  8550  1.1143e-01  4.7560e-03  9.2449e-06  1.1143e-01  +1.95163485e+03  +1.95159876e+03     40.09    340.689  0  0.000e+00  0.000e+00
  8575  1.1941e-01  4.7830e-03  7.3647e-04  1.1941e-01  +1.95169986e+03  +1.94882648e+03     39.61    341.681  0  0.000e+00  0.000e+00
  8600  1.1424e-01  4.7615e-03  7.8637e-04  1.1424e-01  +1.95140271e+03  +1.94833528e+03     39.90    342.669  0  0.000e+00  0.000e+00
  8625  1.1963e-01  4.7803e-03  7.2184e-04  1.1963e-01  +1.95140856e+03  +1.94859264e+03     38.34    343.652  0  0.000e+00  0.000e+00
  8650  1.0379e-01  4.8034e-03  2.1484e-03  1.0379e-01  +1.95131817e+03  +1.94294943e+03     38.43    344.640  0  0.000e+00  0.000e+00
  8675  1.1947e-01  4.8058e-03  2.0885e-03  1.1947e-01  +1.95110632e+03  +1.94297149e+03     40.91    345.633  0  0.000e+00  0.000e+00
  8700  1.1614e-01  4.8246e-03  3.1546e-03  1.1614e-01  +1.95108814e+03  +1.93881392e+03     38.24    346.617  0  0.000e+00  0.000e+00
  8725  1.1270e-01  4.8209e-03  2.9566e-03  1.1270e-01  +1.95086654e+03  +1.93936186e+03     38.85    347.605  0  0.000e+00  0.000e+00
  8750  1.0884e-01  4.8209e-03  7.9352e-04  1.0884e-01  +1.95074410e+03  +1.94764986e+03     40.32    348.597  0  0.000e+00  0.000e+00
  8775  1.2339e-01  4.8369e-03  3.6516e-04  1.2339e-01  +1.95070177e+03  +1.94927729e+03     41.17    349.585  0  0.000e+00  0.000e+00
  8800  1.1475e-01  4.8081e-03  2.5656e-03  1.1475e-01  +1.95070807e+03  +1.94072158e+03     39.84    350.574  0  0.000e+00  0.000e+00
  8825  1.1540e-01  4.8154e-03  1.5086e-03  1.1540e-01  +1.95027801e+03  +1.94440081e+03     38.90    351.557  0  0.000e+00  0.000e+00
  8850  1.1583e-01  4.7855e-03  4.7835e-04  1.1583e-01  +1.95047165e+03  +1.94860605e+03     39.61    352.547  0  0.000e+00  0.000e+00
  8875  1.1278e-01  4.8007e-03  1.6263e-03  1.1278e-01  +1.95021019e+03  +1.94387569e+03     40.84    353.534  0  0.000e+00  0.000e+00
  8900  1.2423e-01  4.8043e-03  1.6777e-03  1.2423e-01  +1.95020155e+03  +1.94366723e+03     40.13    354.520  0  0.000e+00  0.000e+00
  8925  1.0446e-01  4.8335e-03  1.3737e-03  1.0446e-01  +1.95006662e+03  +1.94471511e+03     39.44    355.506  0  0.000e+00  0.000e+00
  8950  1.0498e-01  4.8674e-03  2.7513e-03  1.0498e-01  +1.94996976e+03  +1.93926653e+03     39.99    356.499  0  0.000e+00  0.000e+00
  8975  1.1203e-01  4.8548e-03  1.7960e-03  1.1203e-01  +1.94982132e+03  +1.94282830e+03     38.39    357.491  0  0.000e+00  0.000e+00
  9000  1.1377e-01  4.8910e-03  6.8220e-04  1.1377e-01  +1.94978001e+03  +1.94712087e+03     38.53    358.482  0  0.000e+00  0.000e+00
  9025  1.1709e-01  4.9046e-03  4.3106e-03  1.1709e-01  +1.94978261e+03  +1.93304116e+03     40.23    359.473  0  0.000e+00  0.000e+00
  9050  1.2124e-01  4.8500e-03  2.8574e-03  1.2124e-01  +1.94936643e+03  +1.93825498e+03     41.06    360.459  0  0.000e+00  0.000e+00
  9075  1.0729e-01  4.8782e-03  1.8709e-03  1.0729e-01  +1.94947403e+03  +1.94219143e+03     38.54    361.440  0  0.000e+00  0.000e+00
  9100  1.1414e-01  4.8194e-03  3.1904e-03  1.1414e-01  +1.94932408e+03  +1.93692233e+03     40.78    362.427  0  0.000e+00  0.000e+00
  9125  1.0827e-01  4.8365e-03  3.6083e-03  1.0827e-01  +1.94917676e+03  +1.93515742e+03     40.86    363.422  0  0.000e+00  0.000e+00
  9150  1.2502e-01  4.8284e-03  2.4979e-03  1.2502e-01  +1.94901337e+03  +1.93929831e+03     38.84    364.413  0  0.000e+00  0.000e+00
  9175  1.1471e-01  4.8284e-03  3.4857e-03  1.1471e-01  +1.94902231e+03  +1.93547853e+03     39.71    365.395  0  0.000e+00  0.000e+00
  9200  1.2583e-01  4.8343e-03  3.5637e-03  1.2583e-01  +1.94880601e+03  +1.93496202e+03     39.13    366.385  0  0.000e+00  0.000e+00
  9225  1.1875e-01  4.8354e-03  1.6724e-03  1.1875e-01  +1.94871894e+03  +1.94220989e+03     39.39    367.471  0  0.000e+00  0.000e+00
  9250  1.0974e-01  4.8398e-03  2.5230e-03  1.0974e-01  +1.94874635e+03  +1.93893521e+03     39.82    368.457  0  0.000e+00  0.000e+00
  9275  1.0765e-01  4.8416e-03  3.7176e-03  1.0765e-01  +1.94852441e+03  +1.93408682e+03     39.23    369.445  0  0.000e+00  0.000e+00
  9300  1.1818e-01  4.8492e-03  1.7235e-03  1.1818e-01  +1.94835162e+03  +1.94164531e+03     38.88    370.433  0  0.000e+00  0.000e+00
  9325  1.0592e-01  4.8298e-03  8.2082e-04  1.0592e-01  +1.94839968e+03  +1.94520293e+03     38.31    371.420  0  0.000e+00  0.000e+00
  9350  1.1797e-01  4.8509e-03  3.8109e-03  1.1797e-01  +1.94834083e+03  +1.93354338e+03     40.01    372.409  0  0.000e+00  0.000e+00
  9375  1.2195e-01  4.8614e-03  1.2539e-03  1.2195e-01  +1.94797710e+03  +1.94309690e+03     38.27    373.388  0  0.000e+00  0.000e+00
  9400  1.0941e-01  4.8959e-03  2.1643e-03  1.0941e-01  +1.94821707e+03  +1.93979995e+03     39.62    374.375  0  0.000e+00  0.000e+00
  9425  1.1992e-01  4.8675e-03  3.7914e-03  1.1992e-01  +1.94790567e+03  +1.93318720e+03     39.47    375.357  0  0.000e+00  0.000e+00
  9450  1.1026e-01  4.8764e-03  1.5876e-03  1.1026e-01  +1.94780628e+03  +1.94162981e+03     40.23    376.341  0  0.000e+00  0.000e+00
  9475  1.2129e-01  4.9061e-03  1.5759e-03  1.2129e-01  +1.94786430e+03  +1.94173294e+03     40.05    377.330  0  0.000e+00  0.000e+00
  9500  1.1471e-01  4.9138e-03  1.9619e-03  1.1471e-01  +1.94757792e+03  +1.93994915e+03     40.01    378.318  0  0.000e+00  0.000e+00
  9525  1.0958e-01  4.9507e-03  2.1990e-03  1.0958e-01  +1.94770839e+03  +1.93915889e+03     38.07    379.301  0  0.000e+00  0.000e+00
  9550  1.1675e-01  4.9433e-03  2.9618e-03  1.1675e-01  +1.94742087e+03  +1.93591642e+03     40.44    380.289  0  0.000e+00  0.000e+00
  9575  1.1875e-01  4.9377e-03  2.4856e-03  1.1875e-01  +1.94748400e+03  +1.93782410e+03     40.19    381.272  0  0.000e+00  0.000e+00
  9600  1.1924e-01  4.9857e-03  1.9915e-03  1.1924e-01  +1.94730467e+03  +1.93956210e+03     39.32    382.257  0  0.000e+00  0.000e+00
  9625  1.1309e-01  4.9918e-03  1.9351e-03  1.1309e-01  +1.94721553e+03  +1.93969220e+03     39.69    383.236  0  0.000e+00  0.000e+00
  9650  1.0877e-01  4.9795e-03  9.3703e-04  1.0877e-01  +1.94711696e+03  +1.94347042e+03     38.97    384.223  0  0.000e+00  0.000e+00
  9675  1.2256e-01  4.9773e-03  2.4302e-03  1.2256e-01  +1.94717143e+03  +1.93772788e+03     39.05    385.216  0  0.000e+00  0.000e+00
  9700  1.0564e-01  4.9843e-03  2.8876e-03  1.0564e-01  +1.94692318e+03  +1.93570870e+03     39.07    386.836  0  0.000e+00  0.000e+00
  9725  1.1421e-01  4.9952e-03  3.0803e-03  1.1421e-01  +1.94689914e+03  +1.93493888e+03     38.33    387.826  0  0.000e+00  0.000e+00
  9750  1.1831e-01  5.0350e-03  4.9065e-03  1.1831e-01  +1.94679666e+03  +1.92778094e+03     38.28    388.813  0  0.000e+00  0.000e+00
  9775  1.0825e-01  5.0615e-03  4.4726e-03  1.0825e-01  +1.94665757e+03  +1.92931734e+03     40.32    389.793  0  0.000e+00  0.000e+00
  9800  1.1287e-01  5.0984e-03  3.0607e-03  1.1287e-01  +1.94653449e+03  +1.93465232e+03     38.21    390.783  0  0.000e+00  0.000e+00
  9825  1.2766e-01  5.1137e-03  2.4276e-03  1.2766e-01  +1.94643618e+03  +1.93700613e+03     38.37    391.772  0  0.000e+00  0.000e+00
  9850  1.0731e-01  5.1244e-03  2.2288e-03  1.0731e-01  +1.94635479e+03  +1.93769562e+03     39.95    392.760  0  0.000e+00  0.000e+00
  9875  1.0991e-01  5.1089e-03  1.3444e-03  1.0991e-01  +1.94620198e+03  +1.94097461e+03     40.09    393.746  0  0.000e+00  0.000e+00
  9900  1.2532e-01  5.1092e-03  3.6453e-03  1.2532e-01  +1.94630549e+03  +1.93216371e+03     40.29    394.732  0  0.000e+00  0.000e+00
  9925  1.1076e-01  5.1090e-03  2.3623e-03  1.1076e-01  +1.94595524e+03  +1.93678084e+03     39.16    395.720  0  0.000e+00  0.000e+00
  9950  1.2582e-01  5.1111e-03  2.6282e-03  1.2582e-01  +1.94619891e+03  +1.93599318e+03     38.78    396.699  0  0.000e+00  0.000e+00
  9975  1.1259e-01  5.1225e-03  4.3901e-03  1.1259e-01  +1.94594243e+03  +1.92892686e+03     38.12    397.685  0  0.000e+00  0.000e+00
 10000  1.1424e-01  5.1428e-03  3.7650e-03  1.1424e-01  +1.94577017e+03  +1.93116963e+03     39.94    398.666  0  0.000e+00  0.000e+00
# symmetry defect eps_sym = ||P-P^T||_F/||P||_F on 420 logged iterates (0 on the deflated path), symmetrize=1:
#   before symmetrization: all mean 0.000e+00 median 0.000e+00 max 0.000e+00 | deflated-path mean 0.000e+00 median 0.000e+00 max 0.000e+00
#   after  symmetrization: all mean 0.000e+00 median 0.000e+00 max 0.000e+00 | deflated-path mean 0.000e+00 median 0.000e+00 max 0.000e+00
# symmetrize=1: 8460.2 ms total (0.846 ms/it), included in proj time
# rank(X) at relative thresholds 1e-6 / 1e-4 / 1e-3 of lambda_max: 3015 / 53 / 49

FINAL problem=data/G60_mb.sdp mode=baseline16 sigma=1 iters=10000 | pinf 1.142e-01 dinf 5.143e-03 gap 3.765e-03 eta 1.142e-01 | lmin(X) -1.444e-02 lmin(S) -3.376e-02 eta_full 1.142e-01 | rank(X) 3015/7000 | obj 1.94577017e+03 | proj 398.7 s (39.9 ms/it) wall 417.6 s | symmetrize 1 eps_raw_max 0.000e+00 eps_used_max 0.000e+00
