# max-cut SDP  problem=data/G60mc.sdp n=7000 m=7000 F0_nnz=24105  mode=baseline16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=2.427447e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
  3800  1.5897e-03  2.7167e-03  8.7065e-04  2.7167e-03  -3.03812356e+04  -3.03283781e+04     38.52    147.039  0  0.000e+00  0.000e+00
  3825  1.6043e-03  2.6916e-03  7.4496e-04  2.6916e-03  -3.03815746e+04  -3.03363413e+04     39.54    148.004  0  0.000e+00  0.000e+00
  3850  1.5890e-03  2.7318e-03  8.2695e-04  2.7318e-03  -3.03803628e+04  -3.03301575e+04     38.78    148.967  0  0.000e+00  0.000e+00
  3875  1.5841e-03  2.7404e-03  7.9191e-04  2.7404e-03  -3.03831716e+04  -3.03350876e+04     39.01    149.930  0  0.000e+00  0.000e+00
  3900  1.5890e-03  2.7299e-03  8.1525e-04  2.7299e-03  -3.03806352e+04  -3.03311393e+04     38.06    150.903  0  0.000e+00  0.000e+00
  3925  1.5809e-03  2.7518e-03  8.9781e-04  2.7518e-03  -3.03850844e+04  -3.03305722e+04     38.32    151.867  0  0.000e+00  0.000e+00
  3950  1.6172e-03  2.7603e-03  6.7801e-04  2.7603e-03  -3.03838756e+04  -3.03427018e+04     38.10    152.833  0  0.000e+00  0.000e+00
  3975  1.6194e-03  2.7747e-03  7.5723e-04  2.7747e-03  -3.03833256e+04  -3.03373452e+04     39.71    153.800  0  0.000e+00  0.000e+00
  4000  1.5930e-03  2.7883e-03  7.0809e-04  2.7883e-03  -3.03858393e+04  -3.03428372e+04     38.60    154.773  0  0.000e+00  0.000e+00
  4025  1.5981e-03  2.8008e-03  7.3333e-04  2.8008e-03  -3.03824259e+04  -3.03378971e+04     38.05    155.731  0  0.000e+00  0.000e+00
  4050  1.6312e-03  2.7796e-03  8.1505e-04  2.7796e-03  -3.03871569e+04  -3.03376624e+04     38.89    156.695  0  0.000e+00  0.000e+00
  4075  1.6482e-03  2.7942e-03  6.6841e-04  2.7942e-03  -3.03838032e+04  -3.03432119e+04     38.80    157.664  0  0.000e+00  0.000e+00
  4100  1.6303e-03  2.7851e-03  9.3352e-04  2.7851e-03  -3.03850020e+04  -3.03283242e+04     38.16    158.637  0  0.000e+00  0.000e+00
  4125  1.5969e-03  2.7837e-03  9.1930e-04  2.7837e-03  -3.03880303e+04  -3.03322094e+04     39.00    159.598  0  0.000e+00  0.000e+00
  4150  1.5807e-03  2.7870e-03  8.2791e-04  2.7870e-03  -3.03886047e+04  -3.03383274e+04     38.44    160.560  0  0.000e+00  0.000e+00
  4175  1.5664e-03  2.7728e-03  7.0436e-04  2.7728e-03  -3.03875253e+04  -3.03447474e+04     39.25    161.521  0  0.000e+00  0.000e+00
  4200  1.5849e-03  2.7868e-03  7.6594e-04  2.7868e-03  -3.03870671e+04  -3.03405528e+04     39.17    162.483  0  0.000e+00  0.000e+00
  4225  1.6313e-03  2.7667e-03  7.1829e-04  2.7667e-03  -3.03901678e+04  -3.03465408e+04     39.32    163.446  0  0.000e+00  0.000e+00
  4250  1.6366e-03  2.7649e-03  6.2480e-04  2.7649e-03  -3.03880215e+04  -3.03500719e+04     38.14    164.407  0  0.000e+00  0.000e+00
  4275  1.6614e-03  2.7843e-03  7.0169e-04  2.7843e-03  -3.03885708e+04  -3.03459532e+04     39.15    165.371  0  0.000e+00  0.000e+00
  4300  1.6594e-03  2.7844e-03  7.0718e-04  2.7844e-03  -3.03899150e+04  -3.03469624e+04     39.90    166.335  0  0.000e+00  0.000e+00
  4325  1.6782e-03  2.7887e-03  6.5068e-04  2.7887e-03  -3.03902581e+04  -3.03507345e+04     38.54    167.309  0  0.000e+00  0.000e+00
  4350  1.6874e-03  2.8033e-03  6.6797e-04  2.8033e-03  -3.03906105e+04  -3.03500370e+04     38.48    168.271  0  0.000e+00  0.000e+00
  4375  1.6753e-03  2.8061e-03  6.1349e-04  2.8061e-03  -3.03911474e+04  -3.03538802e+04     38.13    169.232  0  0.000e+00  0.000e+00
  4400  1.6500e-03  2.8196e-03  6.6807e-04  2.8196e-03  -3.03915567e+04  -3.03509759e+04     38.37    170.196  0  0.000e+00  0.000e+00
  4425  1.6567e-03  2.8165e-03  6.2519e-04  2.8165e-03  -3.03925936e+04  -3.03546142e+04     38.23    171.154  0  0.000e+00  0.000e+00
  4450  1.6813e-03  2.8287e-03  5.7524e-04  2.8287e-03  -3.03919652e+04  -3.03570193e+04     38.28    172.116  0  0.000e+00  0.000e+00
  4475  1.6657e-03  2.8228e-03  6.5474e-04  2.8228e-03  -3.03924527e+04  -3.03526800e+04     38.87    173.079  0  0.000e+00  0.000e+00
  4500  1.6688e-03  2.8219e-03  6.1083e-04  2.8219e-03  -3.03946058e+04  -3.03574958e+04     38.39    174.040  0  0.000e+00  0.000e+00
  4525  1.6614e-03  2.8326e-03  6.2051e-04  2.8326e-03  -3.03908813e+04  -3.03531882e+04     37.94    175.001  0  0.000e+00  0.000e+00
  4550  1.6726e-03  2.8406e-03  7.3000e-04  2.8406e-03  -3.03948971e+04  -3.03505520e+04     38.74    175.970  0  0.000e+00  0.000e+00
  4575  1.6410e-03  2.8340e-03  6.3894e-04  2.8340e-03  -3.03941715e+04  -3.03553557e+04     38.49    176.942  0  0.000e+00  0.000e+00
  4600  1.6882e-03  2.8423e-03  6.5677e-04  2.8423e-03  -3.03943465e+04  -3.03544478e+04     38.97    177.908  0  0.000e+00  0.000e+00
  4625  1.6875e-03  2.8347e-03  5.6729e-04  2.8347e-03  -3.03982103e+04  -3.03637400e+04     38.10    178.869  0  0.000e+00  0.000e+00
  4650  1.6761e-03  2.8717e-03  3.3444e-04  2.8717e-03  -3.03934952e+04  -3.03731720e+04     38.64    179.834  0  0.000e+00  0.000e+00
  4675  1.6738e-03  2.8432e-03  5.9581e-04  2.8432e-03  -3.03928250e+04  -3.03566291e+04     37.74    180.809  0  0.000e+00  0.000e+00
  4700  1.6775e-03  2.8364e-03  6.6006e-04  2.8364e-03  -3.03988679e+04  -3.03587634e+04     38.07    181.772  0  0.000e+00  0.000e+00
  4725  1.6686e-03  2.8321e-03  4.6588e-04  2.8321e-03  -3.03963907e+04  -3.03680816e+04     38.16    182.733  0  0.000e+00  0.000e+00
  4750  1.6949e-03  2.8184e-03  5.2501e-04  2.8184e-03  -3.03966153e+04  -3.03647148e+04     37.81    183.695  0  0.000e+00  0.000e+00
  4775  1.6834e-03  2.8284e-03  4.6752e-04  2.8284e-03  -3.03989649e+04  -3.03705538e+04     38.17    184.655  0  0.000e+00  0.000e+00
  4800  1.7248e-03  2.8220e-03  4.6225e-04  2.8220e-03  -3.03954005e+04  -3.03673125e+04     38.05    185.618  0  0.000e+00  0.000e+00
  4825  1.7391e-03  2.8037e-03  6.2293e-04  2.8037e-03  -3.03976834e+04  -3.03598353e+04     38.04    186.580  0  0.000e+00  0.000e+00
  4850  1.7147e-03  2.8149e-03  5.5638e-04  2.8149e-03  -3.04003941e+04  -3.03665841e+04     38.75    187.544  0  0.000e+00  0.000e+00
  4875  1.7453e-03  2.8205e-03  4.4194e-04  2.8205e-03  -3.03971198e+04  -3.03702637e+04     38.26    188.505  0  0.000e+00  0.000e+00
  4900  1.7293e-03  2.8296e-03  5.8532e-04  2.8296e-03  -3.03989323e+04  -3.03633663e+04     38.17    189.465  0  0.000e+00  0.000e+00
  4925  1.7341e-03  2.8481e-03  4.8903e-04  2.8481e-03  -3.03990951e+04  -3.03693773e+04     37.97    190.425  0  0.000e+00  0.000e+00
  4950  1.6938e-03  2.8417e-03  6.2533e-04  2.8417e-03  -3.03974638e+04  -3.03594704e+04     38.57    191.387  0  0.000e+00  0.000e+00
  4975  1.7546e-03  2.8394e-03  6.1875e-04  2.8394e-03  -3.04024718e+04  -3.03648711e+04     39.46    192.347  0  0.000e+00  0.000e+00
  5000  1.7418e-03  2.8405e-03  4.7435e-04  2.8405e-03  -3.03990594e+04  -3.03702328e+04     38.94    193.309  0  0.000e+00  0.000e+00
  5025  1.7524e-03  2.8474e-03  6.2679e-04  2.8474e-03  -3.04010121e+04  -3.03629250e+04     39.84    194.280  0  0.000e+00  0.000e+00
  5050  1.7509e-03  2.8501e-03  4.4158e-04  2.8501e-03  -3.04036359e+04  -3.03767963e+04     40.15    195.255  0  0.000e+00  0.000e+00
  5075  1.7537e-03  2.8506e-03  3.5131e-04  2.8506e-03  -3.03994995e+04  -3.03781474e+04     38.36    196.214  0  0.000e+00  0.000e+00
  5100  1.7167e-03  2.8506e-03  4.9143e-04  2.8506e-03  -3.04024857e+04  -3.03726187e+04     38.47    197.177  0  0.000e+00  0.000e+00
  5125  1.7353e-03  2.8467e-03  3.5212e-04  2.8467e-03  -3.04017888e+04  -3.03803858e+04     38.63    198.138  0  0.000e+00  0.000e+00
  5150  1.7265e-03  2.8682e-03  4.2629e-04  2.8682e-03  -3.04005991e+04  -3.03746909e+04     38.18    199.101  0  0.000e+00  0.000e+00
  5175  1.7089e-03  2.8406e-03  4.8524e-04  2.8406e-03  -3.04038780e+04  -3.03743856e+04     38.15    200.062  0  0.000e+00  0.000e+00
  5200  1.7095e-03  2.8384e-03  3.2261e-04  2.8384e-03  -3.04033349e+04  -3.03837243e+04     38.35    201.022  0  0.000e+00  0.000e+00
  5225  1.7185e-03  2.8563e-03  3.2987e-04  2.8563e-03  -3.04021620e+04  -3.03821109e+04     39.00    201.989  0  0.000e+00  0.000e+00
  5250  1.7738e-03  2.8423e-03  3.5996e-04  2.8423e-03  -3.04040321e+04  -3.03821514e+04     38.78    202.964  0  0.000e+00  0.000e+00
  5275  1.7689e-03  2.8351e-03  3.8086e-04  2.8351e-03  -3.04016672e+04  -3.03785179e+04     38.98    203.925  0  0.000e+00  0.000e+00
  5300  1.7736e-03  2.8385e-03  5.5666e-04  2.8385e-03  -3.04037128e+04  -3.03698819e+04     38.11    204.888  0  0.000e+00  0.000e+00
  5325  1.7521e-03  2.8456e-03  4.2684e-04  2.8456e-03  -3.04063507e+04  -3.03804040e+04     38.69    205.847  0  0.000e+00  0.000e+00
  5350  1.7861e-03  2.8284e-03  3.3641e-04  2.8284e-03  -3.04040775e+04  -3.03836274e+04     38.47    206.811  0  0.000e+00  0.000e+00
  5375  1.8217e-03  2.8300e-03  3.4832e-04  2.8300e-03  -3.04060611e+04  -3.03848859e+04     39.24    207.771  0  0.000e+00  0.000e+00
  5400  1.8287e-03  2.8113e-03  2.2474e-04  2.8113e-03  -3.04056440e+04  -3.03919800e+04     38.28    208.736  0  0.000e+00  0.000e+00
  5425  1.8271e-03  2.8280e-03  2.8040e-04  2.8280e-03  -3.04051420e+04  -3.03880950e+04     38.01    209.714  0  0.000e+00  0.000e+00
  5450  1.8232e-03  2.8167e-03  2.5020e-04  2.8167e-03  -3.04077036e+04  -3.03924913e+04     37.77    210.677  0  0.000e+00  0.000e+00
  5475  1.8247e-03  2.8143e-03  1.2792e-04  2.8143e-03  -3.04044975e+04  -3.03967196e+04     37.96    211.638  0  0.000e+00  0.000e+00
  5500  1.7979e-03  2.8167e-03  3.1634e-04  2.8167e-03  -3.04050338e+04  -3.03858029e+04     39.42    212.610  0  0.000e+00  0.000e+00
  5525  1.7572e-03  2.8225e-03  3.2942e-04  2.8225e-03  -3.04077512e+04  -3.03877236e+04     39.47    213.579  0  0.000e+00  0.000e+00
  5550  1.7715e-03  2.8091e-03  2.1260e-04  2.8091e-03  -3.04078924e+04  -3.03949654e+04     38.95    214.542  0  0.000e+00  0.000e+00
  5575  1.7845e-03  2.8380e-03  2.1952e-04  2.8380e-03  -3.04049249e+04  -3.03915787e+04     39.48    215.502  0  0.000e+00  0.000e+00
  5600  1.7553e-03  2.8411e-03  3.2893e-04  2.8411e-03  -3.04076450e+04  -3.03876472e+04     38.44    216.466  0  0.000e+00  0.000e+00
  5625  1.7563e-03  2.8323e-03  3.5414e-04  2.8323e-03  -3.04059223e+04  -3.03843934e+04     38.94    217.432  0  0.000e+00  0.000e+00
  5650  1.7877e-03  2.8503e-03  4.9660e-04  2.8503e-03  -3.04066988e+04  -3.03765136e+04     37.91    218.405  0  0.000e+00  0.000e+00
  5675  1.7981e-03  2.8501e-03  5.4189e-04  2.8501e-03  -3.04076818e+04  -3.03747441e+04     38.71    219.368  0  0.000e+00  0.000e+00
  5700  1.8321e-03  2.8529e-03  5.0965e-04  2.8529e-03  -3.04094761e+04  -3.03784951e+04     38.51    220.330  0  0.000e+00  0.000e+00
  5725  1.8486e-03  2.8648e-03  4.0315e-04  2.8648e-03  -3.04093108e+04  -3.03848013e+04     38.02    221.291  0  0.000e+00  0.000e+00
  5750  1.8593e-03  2.8614e-03  3.7683e-04  2.8614e-03  -3.04083141e+04  -3.03854049e+04     37.89    222.253  0  0.000e+00  0.000e+00
  5775  1.8375e-03  2.8696e-03  4.4586e-04  2.8696e-03  -3.04093988e+04  -3.03822936e+04     38.68    223.215  0  0.000e+00  0.000e+00
  5800  1.8740e-03  2.8846e-03  2.9351e-04  2.8846e-03  -3.04108471e+04  -3.03930005e+04     38.53    224.176  0  0.000e+00  0.000e+00
  5825  1.8651e-03  2.8969e-03  2.3013e-04  2.8969e-03  -3.04080871e+04  -3.03940947e+04     38.72    225.140  0  0.000e+00  0.000e+00
  5850  1.8700e-03  2.8846e-03  3.0596e-04  2.8846e-03  -3.04098062e+04  -3.03912034e+04     38.36    226.102  0  0.000e+00  0.000e+00
  5875  1.8759e-03  2.8997e-03  3.0137e-04  2.8997e-03  -3.04106906e+04  -3.03923659e+04     40.14    227.075  0  0.000e+00  0.000e+00
  5900  1.8454e-03  2.8770e-03  2.5000e-04  2.8770e-03  -3.04097108e+04  -3.03945098e+04     38.09    228.041  0  0.000e+00  0.000e+00
  5925  1.8412e-03  2.8888e-03  3.0758e-04  2.8888e-03  -3.04097662e+04  -3.03910649e+04     38.65    229.004  0  0.000e+00  0.000e+00
  5950  1.8573e-03  2.8798e-03  3.0323e-04  2.8798e-03  -3.04125244e+04  -3.03940859e+04     38.46    229.967  0  0.000e+00  0.000e+00
  5975  1.8871e-03  2.8766e-03  1.1989e-04  2.8766e-03  -3.04110641e+04  -3.04037730e+04     38.16    230.925  0  0.000e+00  0.000e+00
  6000  1.8987e-03  2.8482e-03  1.9844e-04  2.8482e-03  -3.04087675e+04  -3.03967012e+04     38.26    231.887  0  0.000e+00  0.000e+00
  6025  1.9238e-03  2.8455e-03  3.1654e-04  2.8455e-03  -3.04118746e+04  -3.03926274e+04     37.87    232.850  0  0.000e+00  0.000e+00
  6050  1.9175e-03  2.8423e-03  2.2578e-04  2.8423e-03  -3.04119693e+04  -3.03982395e+04     38.70    233.811  0  0.000e+00  0.000e+00
  6075  1.9285e-03  2.8367e-03  2.4483e-04  2.8367e-03  -3.04116477e+04  -3.03967597e+04     37.78    234.774  0  0.000e+00  0.000e+00
  6100  1.8982e-03  2.8283e-03  1.8674e-04  2.8283e-03  -3.04127527e+04  -3.04013958e+04     37.97    235.734  0  0.000e+00  0.000e+00
  6125  1.8746e-03  2.8266e-03  1.5189e-04  2.8266e-03  -3.04123100e+04  -3.04030728e+04     39.38    236.699  0  0.000e+00  0.000e+00
  6150  1.8806e-03  2.8323e-03  1.5481e-04  2.8323e-03  -3.04130039e+04  -3.04035886e+04     38.66    237.661  0  0.000e+00  0.000e+00
  6175  1.9487e-03  2.8174e-03  1.5816e-04  2.8174e-03  -3.04121954e+04  -3.04025771e+04     38.17    238.635  0  0.000e+00  0.000e+00
  6200  1.9460e-03  2.8399e-03  1.6588e-04  2.8399e-03  -3.04137545e+04  -3.04036659e+04     38.41    239.600  0  0.000e+00  0.000e+00
  6225  1.9042e-03  2.7958e-03  2.0302e-04  2.7958e-03  -3.04119256e+04  -3.03995797e+04     39.12    240.562  0  0.000e+00  0.000e+00
  6250  1.9287e-03  2.8105e-03  1.8530e-04  2.8105e-03  -3.04155617e+04  -3.04042913e+04     38.38    241.540  0  0.000e+00  0.000e+00
  6275  1.9791e-03  2.8100e-03  2.0799e-05  2.8100e-03  -3.04150392e+04  -3.04137740e+04     38.01    242.504  0  0.000e+00  0.000e+00
  6300  2.0177e-03  2.8104e-03  3.1234e-05  2.8104e-03  -3.04121195e+04  -3.04140194e+04     39.00    243.467  0  0.000e+00  0.000e+00
  6325  1.9843e-03  2.8011e-03  1.0269e-04  2.8011e-03  -3.04153339e+04  -3.04090879e+04     38.41    244.433  0  0.000e+00  0.000e+00
  6350  2.0234e-03  2.7981e-03  4.3666e-05  2.7981e-03  -3.04151358e+04  -3.04177922e+04     39.70    245.408  0  0.000e+00  0.000e+00
  6375  2.0005e-03  2.8150e-03  7.3491e-05  2.8150e-03  -3.04125096e+04  -3.04169801e+04     39.15    246.371  0  0.000e+00  0.000e+00
  6400  2.0042e-03  2.8136e-03  2.1738e-04  2.8136e-03  -3.04133737e+04  -3.04001537e+04     38.14    247.331  0  0.000e+00  0.000e+00
  6425  1.9826e-03  2.8077e-03  1.8424e-04  2.8077e-03  -3.04167690e+04  -3.04055628e+04     38.50    248.294  0  0.000e+00  0.000e+00
  6450  2.0352e-03  2.8030e-03  1.7595e-04  2.8030e-03  -3.04132239e+04  -3.04025233e+04     39.72    249.256  0  0.000e+00  0.000e+00
  6475  2.0606e-03  2.8172e-03  3.2751e-04  2.8172e-03  -3.04163273e+04  -3.03964102e+04     39.27    250.217  0  0.000e+00  0.000e+00
  6500  2.1008e-03  2.8234e-03  1.5312e-04  2.8234e-03  -3.04171680e+04  -3.04078546e+04     39.52    251.179  0  0.000e+00  0.000e+00
  6525  2.0684e-03  2.7987e-03  1.2372e-04  2.7987e-03  -3.04142266e+04  -3.04067014e+04     39.45    252.140  0  0.000e+00  0.000e+00
  6550  2.0202e-03  2.7979e-03  2.7149e-04  2.7979e-03  -3.04158128e+04  -3.03993020e+04     38.99    253.102  0  0.000e+00  0.000e+00
  6575  2.0155e-03  2.8041e-03  1.9532e-04  2.8041e-03  -3.04176660e+04  -3.04057859e+04     39.51    254.061  0  0.000e+00  0.000e+00
  6600  1.9510e-03  2.8321e-03  2.2757e-04  2.8321e-03  -3.04144229e+04  -3.04005832e+04     38.91    255.021  0  0.000e+00  0.000e+00
  6625  1.9403e-03  2.8280e-03  3.2253e-04  2.8280e-03  -3.04184611e+04  -3.03988454e+04     39.07    255.992  0  0.000e+00  0.000e+00
  6650  1.9606e-03  2.8062e-03  1.7806e-04  2.8062e-03  -3.04173576e+04  -3.04065271e+04     37.77    256.964  0  0.000e+00  0.000e+00
  6675  2.0497e-03  2.8357e-03  1.0876e-04  2.8357e-03  -3.04175846e+04  -3.04109690e+04     38.73    257.925  0  0.000e+00  0.000e+00
  6700  1.9973e-03  2.8317e-03  1.7911e-04  2.8317e-03  -3.04164415e+04  -3.04055473e+04     38.42    258.888  0  0.000e+00  0.000e+00
  6725  2.0286e-03  2.8036e-03  1.6317e-04  2.8036e-03  -3.04180752e+04  -3.04081500e+04     38.23    259.854  0  0.000e+00  0.000e+00
  6750  2.0223e-03  2.8115e-03  1.3270e-04  2.8115e-03  -3.04169072e+04  -3.04088357e+04     39.25    260.830  0  0.000e+00  0.000e+00
  6775  2.0361e-03  2.8179e-03  2.3595e-04  2.8179e-03  -3.04169264e+04  -3.04025758e+04     37.86    261.793  0  0.000e+00  0.000e+00
  6800  2.0101e-03  2.8238e-03  2.4923e-04  2.8238e-03  -3.04200283e+04  -3.04048685e+04     38.58    262.755  0  0.000e+00  0.000e+00
  6825  2.0570e-03  2.8400e-03  1.8130e-05  2.8400e-03  -3.04188784e+04  -3.04199815e+04     38.14    263.717  0  0.000e+00  0.000e+00
  6850  2.0901e-03  2.8586e-03  1.4536e-05  2.8586e-03  -3.04165821e+04  -3.04156979e+04     38.28    264.679  0  0.000e+00  0.000e+00
  6875  2.0911e-03  2.8355e-03  1.8794e-04  2.8355e-03  -3.04183129e+04  -3.04068811e+04     39.60    265.656  0  0.000e+00  0.000e+00
  6900  2.0878e-03  2.8316e-03  7.7976e-05  2.8316e-03  -3.04217723e+04  -3.04170282e+04     38.11    266.619  0  0.000e+00  0.000e+00
  6925  2.1109e-03  2.8339e-03  8.6835e-05  2.8339e-03  -3.04182952e+04  -3.04235785e+04     38.15    267.581  0  0.000e+00  0.000e+00
  6950  2.0957e-03  2.8398e-03  2.1649e-05  2.8398e-03  -3.04194435e+04  -3.04207607e+04     38.37    268.544  0  0.000e+00  0.000e+00
  6975  2.0207e-03  2.8795e-03  7.1273e-05  2.8795e-03  -3.04197444e+04  -3.04240809e+04     38.02    269.505  0  0.000e+00  0.000e+00
  7000  2.0342e-03  2.8454e-03  1.4839e-04  2.8454e-03  -3.04200277e+04  -3.04290573e+04     39.00    270.466  0  0.000e+00  0.000e+00
  7025  2.0620e-03  2.8622e-03  1.3676e-04  2.8622e-03  -3.04191115e+04  -3.04274328e+04     38.32    271.428  0  0.000e+00  0.000e+00
  7050  2.1649e-03  2.8401e-03  1.4788e-04  2.8401e-03  -3.04209672e+04  -3.04299662e+04     39.22    272.389  0  0.000e+00  0.000e+00
  7075  2.1338e-03  2.8386e-03  2.4206e-04  2.8386e-03  -3.04191947e+04  -3.04339252e+04     38.68    273.352  0  0.000e+00  0.000e+00
  7100  2.0068e-03  2.8382e-03  1.4743e-04  2.8382e-03  -3.04195999e+04  -3.04285707e+04     38.10    274.313  0  0.000e+00  0.000e+00
  7125  1.9009e-03  2.8808e-03  1.3602e-04  2.8808e-03  -3.04212105e+04  -3.04294877e+04     38.98    275.277  0  0.000e+00  0.000e+00
  7150  1.9159e-03  2.8805e-03  1.2168e-04  2.8805e-03  -3.04194958e+04  -3.04268995e+04     38.94    276.254  0  0.000e+00  0.000e+00
  7175  2.0674e-03  2.8835e-03  2.2425e-05  2.8835e-03  -3.04203132e+04  -3.04189488e+04     38.66    277.218  0  0.000e+00  0.000e+00
  7200  2.1495e-03  2.8753e-03  4.8792e-05  2.8753e-03  -3.04235699e+04  -3.04265389e+04     40.42    278.195  0  0.000e+00  0.000e+00
  7225  2.1887e-03  2.8839e-03  2.3956e-04  2.8839e-03  -3.04213856e+04  -3.04359647e+04     38.41    279.159  0  0.000e+00  0.000e+00
  7250  2.1161e-03  2.8984e-03  1.7547e-04  2.8984e-03  -3.04193564e+04  -3.04300336e+04     38.30    280.120  0  0.000e+00  0.000e+00
  7275  2.0574e-03  2.9013e-03  1.0217e-04  2.9013e-03  -3.04222030e+04  -3.04284200e+04     39.36    281.083  0  0.000e+00  0.000e+00
  7300  2.1111e-03  2.9038e-03  1.0251e-04  2.9038e-03  -3.04204879e+04  -3.04267253e+04     38.96    282.043  0  0.000e+00  0.000e+00
  7325  2.1431e-03  2.9132e-03  1.0347e-04  2.9132e-03  -3.04220114e+04  -3.04283074e+04     39.66    283.006  0  0.000e+00  0.000e+00
  7350  2.1468e-03  2.9132e-03  6.2699e-05  2.9132e-03  -3.04228536e+04  -3.04266689e+04     39.08    283.970  0  0.000e+00  0.000e+00
  7375  2.1981e-03  2.9228e-03  2.8981e-04  2.9228e-03  -3.04245877e+04  -3.04422278e+04     39.56    284.933  0  0.000e+00  0.000e+00
  7400  2.3044e-03  2.9125e-03  3.6129e-04  2.9125e-03  -3.04204522e+04  -3.04424416e+04     39.65    285.907  0  0.000e+00  0.000e+00
  7425  2.2981e-03  2.9180e-03  1.9267e-04  2.9180e-03  -3.04197392e+04  -3.04314637e+04     39.10    286.870  0  0.000e+00  0.000e+00
  7450  2.2302e-03  2.9263e-03  8.3243e-05  2.9263e-03  -3.04244302e+04  -3.04294959e+04     39.04    287.838  0  0.000e+00  0.000e+00
  7475  2.1862e-03  2.9243e-03  2.7588e-04  2.9243e-03  -3.04236823e+04  -3.04404735e+04     38.33    288.814  0  0.000e+00  0.000e+00
  7500  2.1950e-03  2.9495e-03  2.1162e-04  2.9495e-03  -3.04201079e+04  -3.04329861e+04     37.92    289.774  0  0.000e+00  0.000e+00
  7525  2.1640e-03  2.9510e-03  8.2573e-05  2.9510e-03  -3.04243894e+04  -3.04294143e+04     37.85    290.736  0  0.000e+00  0.000e+00
  7550  2.2680e-03  2.9595e-03  2.0946e-04  2.9595e-03  -3.04228939e+04  -3.04356413e+04     38.77    291.698  0  0.000e+00  0.000e+00
  7575  2.3238e-03  2.9319e-03  1.9217e-04  2.9319e-03  -3.04224268e+04  -3.04341219e+04     37.90    292.658  0  0.000e+00  0.000e+00
  7600  2.2757e-03  2.9573e-03  1.4726e-04  2.9573e-03  -3.04238376e+04  -3.04327994e+04     37.99    293.620  0  0.000e+00  0.000e+00
  7625  2.2445e-03  2.9520e-03  1.4922e-04  2.9520e-03  -3.04230134e+04  -3.04320945e+04     38.68    294.581  0  0.000e+00  0.000e+00
  7650  2.2798e-03  2.9596e-03  2.6770e-05  2.9596e-03  -3.04216239e+04  -3.04232527e+04     38.11    295.544  0  0.000e+00  0.000e+00
  7675  2.3646e-03  2.9310e-03  4.2349e-05  2.9310e-03  -3.04254889e+04  -3.04229119e+04     38.00    296.505  0  0.000e+00  0.000e+00
  7700  2.3906e-03  2.9447e-03  1.3588e-04  2.9447e-03  -3.04252466e+04  -3.04335163e+04     37.89    297.467  0  0.000e+00  0.000e+00
  7725  2.3105e-03  2.9465e-03  1.7384e-04  2.9465e-03  -3.04236880e+04  -3.04342679e+04     37.82    298.428  0  0.000e+00  0.000e+00
  7750  2.2519e-03  2.9379e-03  6.3220e-05  2.9379e-03  -3.04242987e+04  -3.04281459e+04     38.30    299.392  0  0.000e+00  0.000e+00
  7775  2.2781e-03  2.9278e-03  1.5791e-04  2.9278e-03  -3.04252704e+04  -3.04348812e+04     39.47    300.365  0  0.000e+00  0.000e+00
  7800  2.3894e-03  2.8954e-03  1.9656e-04  2.8954e-03  -3.04252827e+04  -3.04372462e+04     38.49    301.331  0  0.000e+00  0.000e+00
  7825  2.4073e-03  2.8912e-03  1.5908e-04  2.8912e-03  -3.04233933e+04  -3.04330747e+04     38.71    302.292  0  0.000e+00  0.000e+00
  7850  2.3750e-03  2.8542e-03  1.3850e-04  2.8542e-03  -3.04251779e+04  -3.04336070e+04     38.35    303.254  0  0.000e+00  0.000e+00
  7875  2.2982e-03  2.8689e-03  1.5154e-04  2.8689e-03  -3.04263121e+04  -3.04355351e+04     39.23    304.217  0  0.000e+00  0.000e+00
  7900  2.2496e-03  2.8762e-03  2.8990e-04  2.8762e-03  -3.04256107e+04  -3.04432566e+04     39.28    305.179  0  0.000e+00  0.000e+00
  7925  2.4494e-03  2.8588e-03  3.6209e-04  2.8588e-03  -3.04267225e+04  -3.04487654e+04     38.30    306.142  0  0.000e+00  0.000e+00
  7950  2.4878e-03  2.8340e-03  4.0160e-04  2.8340e-03  -3.04245039e+04  -3.04489511e+04     40.22    307.113  0  0.000e+00  0.000e+00
  7975  2.3630e-03  2.8603e-03  4.2062e-04  2.8603e-03  -3.04259700e+04  -3.04515769e+04     38.05    308.080  0  0.000e+00  0.000e+00
  8000  2.2900e-03  2.8616e-03  3.6435e-04  2.8616e-03  -3.04244896e+04  -3.04466682e+04     38.14    309.043  0  0.000e+00  0.000e+00
  8025  2.3254e-03  2.8734e-03  2.4009e-04  2.8734e-03  -3.04253305e+04  -3.04399437e+04     38.08    310.005  0  0.000e+00  0.000e+00
  8050  2.4667e-03  2.8595e-03  2.3733e-04  2.8595e-03  -3.04273793e+04  -3.04418257e+04     38.06    310.965  0  0.000e+00  0.000e+00
  8075  2.4592e-03  2.8389e-03  3.7377e-04  2.8389e-03  -3.04254563e+04  -3.04482092e+04     39.17    311.929  0  0.000e+00  0.000e+00
