# max-cut SDP  problem=data/G55mc.sdp n=5000 m=5000 F0_nnz=17467  mode=baseline16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=2.094541e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
  7950  2.0183e-03  2.7287e-03  2.6459e-04  2.7287e-03  -2.20714786e+04  -2.20831618e+04     17.89    141.413  0  0.000e+00  0.000e+00
  7975  1.9713e-03  2.7552e-03  3.0642e-04  2.7552e-03  -2.20715047e+04  -2.20850352e+04     17.42    141.851  0  0.000e+00  0.000e+00
  8000  2.0563e-03  2.7582e-03  2.7178e-04  2.7582e-03  -2.20713043e+04  -2.20833048e+04     17.42    142.292  0  0.000e+00  0.000e+00
  8025  2.1177e-03  2.7702e-03  3.0335e-04  2.7702e-03  -2.20713854e+04  -2.20847806e+04     17.57    142.733  0  0.000e+00  0.000e+00
  8050  2.0581e-03  2.7797e-03  3.4265e-04  2.7797e-03  -2.20709170e+04  -2.20860479e+04     17.14    143.177  0  0.000e+00  0.000e+00
  8075  2.0936e-03  2.7409e-03  2.6707e-04  2.7409e-03  -2.20705536e+04  -2.20823456e+04     17.61    143.621  0  0.000e+00  0.000e+00
  8100  2.1576e-03  2.7620e-03  2.2652e-04  2.7620e-03  -2.20716601e+04  -2.20816618e+04     18.22    144.069  0  0.000e+00  0.000e+00
  8125  2.2957e-03  2.7451e-03  1.9795e-04  2.7451e-03  -2.20720843e+04  -2.20808244e+04     17.18    144.510  0  0.000e+00  0.000e+00
  8150  2.2231e-03  2.7471e-03  2.4548e-04  2.7471e-03  -2.20715001e+04  -2.20823392e+04     17.14    144.950  0  0.000e+00  0.000e+00
  8175  2.1393e-03  2.7692e-03  2.7712e-04  2.7692e-03  -2.20720464e+04  -2.20842831e+04     17.29    145.388  0  0.000e+00  0.000e+00
  8200  2.1370e-03  2.7548e-03  2.9846e-04  2.7548e-03  -2.20708607e+04  -2.20840397e+04     17.51    145.821  0  0.000e+00  0.000e+00
  8225  2.1110e-03  2.7779e-03  2.5946e-04  2.7779e-03  -2.20721170e+04  -2.20835738e+04     17.33    146.261  0  0.000e+00  0.000e+00
  8250  2.1277e-03  2.7882e-03  2.9775e-04  2.7882e-03  -2.20719755e+04  -2.20851235e+04     17.28    146.701  0  0.000e+00  0.000e+00
  8275  2.1432e-03  2.7711e-03  4.6707e-04  2.7711e-03  -2.20729656e+04  -2.20935949e+04     18.00    147.138  0  0.000e+00  0.000e+00
  8300  2.2556e-03  2.7733e-03  5.7854e-04  2.7733e-03  -2.20713809e+04  -2.20969345e+04     17.46    147.574  0  0.000e+00  0.000e+00
  8325  2.3073e-03  2.7643e-03  3.0328e-04  2.7643e-03  -2.20694081e+04  -2.20827991e+04     17.60    148.009  0  0.000e+00  0.000e+00
  8350  2.2890e-03  2.7804e-03  2.4381e-04  2.7804e-03  -2.20744242e+04  -2.20851909e+04     18.62    148.456  0  0.000e+00  0.000e+00
  8375  2.2603e-03  2.7699e-03  3.9504e-04  2.7699e-03  -2.20711380e+04  -2.20885832e+04     17.23    148.896  0  0.000e+00  0.000e+00
  8400  2.2324e-03  2.7613e-03  1.8292e-04  2.7613e-03  -2.20703268e+04  -2.20784028e+04     17.34    149.333  0  0.000e+00  0.000e+00
  8425  2.2005e-03  2.7436e-03  1.5065e-04  2.7436e-03  -2.20743930e+04  -2.20810452e+04     17.82    149.768  0  0.000e+00  0.000e+00
  8450  2.1692e-03  2.7389e-03  3.9315e-04  2.7389e-03  -2.20732678e+04  -2.20906314e+04     17.98    150.205  0  0.000e+00  0.000e+00
  8475  2.1361e-03  2.7501e-03  4.6656e-04  2.7501e-03  -2.20717173e+04  -2.20923230e+04     17.71    150.644  0  0.000e+00  0.000e+00
  8500  2.2161e-03  2.7244e-03  3.1127e-04  2.7244e-03  -2.20715671e+04  -2.20853122e+04     17.92    151.083  0  0.000e+00  0.000e+00
  8525  2.1939e-03  2.6941e-03  3.3698e-04  2.6941e-03  -2.20729525e+04  -2.20878343e+04     17.48    151.517  0  0.000e+00  0.000e+00
  8550  2.2289e-03  2.7194e-03  3.6717e-04  2.7194e-03  -2.20721316e+04  -2.20883464e+04     17.15    151.953  0  0.000e+00  0.000e+00
  8575  2.1604e-03  2.6819e-03  2.8280e-04  2.6819e-03  -2.20713851e+04  -2.20838724e+04     17.05    152.392  0  0.000e+00  0.000e+00
  8600  2.1697e-03  2.6928e-03  2.9462e-04  2.6928e-03  -2.20741214e+04  -2.20871323e+04     16.99    152.828  0  0.000e+00  0.000e+00
  8625  2.1736e-03  2.6943e-03  3.8852e-04  2.6943e-03  -2.20727065e+04  -2.20898648e+04     17.46    153.272  0  0.000e+00  0.000e+00
  8650  2.1365e-03  2.6927e-03  4.0194e-04  2.6927e-03  -2.20732472e+04  -2.20909992e+04     17.41    153.712  0  0.000e+00  0.000e+00
  8675  2.1701e-03  2.7006e-03  3.8927e-04  2.7006e-03  -2.20722979e+04  -2.20894891e+04     17.15    154.142  0  0.000e+00  0.000e+00
  8700  2.1880e-03  2.6974e-03  4.2911e-04  2.6974e-03  -2.20740014e+04  -2.20929544e+04     18.47    154.576  0  0.000e+00  0.000e+00
  8725  2.1963e-03  2.6930e-03  5.5464e-04  2.6930e-03  -2.20740765e+04  -2.20985768e+04     17.52    155.018  0  0.000e+00  0.000e+00
  8750  2.2364e-03  2.6771e-03  5.4879e-04  2.6771e-03  -2.20717141e+04  -2.20959535e+04     17.09    155.459  0  0.000e+00  0.000e+00
  8775  2.2680e-03  2.6831e-03  5.2161e-04  2.6831e-03  -2.20735079e+04  -2.20965479e+04     17.12    155.899  0  0.000e+00  0.000e+00
  8800  2.1627e-03  2.7109e-03  5.7517e-04  2.7109e-03  -2.20733621e+04  -2.20987690e+04     17.34    156.330  0  0.000e+00  0.000e+00
  8825  2.0464e-03  2.7025e-03  6.0664e-04  2.7025e-03  -2.20727216e+04  -2.20995186e+04     17.62    156.765  0  0.000e+00  0.000e+00
  8850  2.0957e-03  2.7089e-03  4.6276e-04  2.7089e-03  -2.20721310e+04  -2.20925689e+04     17.45    157.203  0  0.000e+00  0.000e+00
  8875  2.1726e-03  2.7117e-03  4.4975e-04  2.7117e-03  -2.20746677e+04  -2.20945332e+04     17.70    157.642  0  0.000e+00  0.000e+00
  8900  2.1596e-03  2.7235e-03  6.2556e-04  2.7235e-03  -2.20734055e+04  -2.21010401e+04     17.74    158.082  0  0.000e+00  0.000e+00
  8925  2.2367e-03  2.7242e-03  5.4567e-04  2.7242e-03  -2.20712463e+04  -2.20953472e+04     17.79    158.527  0  0.000e+00  0.000e+00
  8950  2.3748e-03  2.7154e-03  3.0045e-04  2.7154e-03  -2.20732075e+04  -2.20864756e+04     17.11    158.970  0  0.000e+00  0.000e+00
  8975  2.3289e-03  2.7415e-03  4.5754e-04  2.7415e-03  -2.20745019e+04  -2.20947116e+04     17.01    159.412  0  0.000e+00  0.000e+00
  9000  2.2380e-03  2.7430e-03  4.8710e-04  2.7430e-03  -2.20724449e+04  -2.20939588e+04     17.11    159.848  0  0.000e+00  0.000e+00
  9025  2.2607e-03  2.7601e-03  2.8835e-04  2.7601e-03  -2.20727075e+04  -2.20854407e+04     17.79    160.284  0  0.000e+00  0.000e+00
  9050  2.3876e-03  2.7668e-03  3.7521e-04  2.7668e-03  -2.20753725e+04  -2.20919450e+04     17.56    160.723  0  0.000e+00  0.000e+00
  9075  2.3285e-03  2.7660e-03  4.5652e-04  2.7660e-03  -2.20734594e+04  -2.20936229e+04     17.51    161.161  0  0.000e+00  0.000e+00
  9100  2.1316e-03  2.7623e-03  3.7348e-04  2.7623e-03  -2.20726084e+04  -2.20891024e+04     17.44    161.599  0  0.000e+00  0.000e+00
  9125  2.1499e-03  2.7859e-03  3.1435e-04  2.7859e-03  -2.20750375e+04  -2.20889209e+04     17.56    162.037  0  0.000e+00  0.000e+00
  9150  2.3748e-03  2.7594e-03  4.3942e-04  2.7594e-03  -2.20750073e+04  -2.20944165e+04     17.01    162.483  0  0.000e+00  0.000e+00
  9175  2.5027e-03  2.7509e-03  6.8720e-04  2.7509e-03  -2.20739779e+04  -2.21043380e+04     17.27    162.924  0  0.000e+00  0.000e+00
  9200  2.3581e-03  2.7689e-03  5.1026e-04  2.7689e-03  -2.20721570e+04  -2.20946942e+04     17.14    163.359  0  0.000e+00  0.000e+00
  9225  2.2605e-03  2.7600e-03  4.9245e-04  2.7600e-03  -2.20746241e+04  -2.20963767e+04     17.77    163.792  0  0.000e+00  0.000e+00
  9250  2.3323e-03  2.7734e-03  6.6337e-04  2.7734e-03  -2.20755034e+04  -2.21048120e+04     17.35    164.234  0  0.000e+00  0.000e+00
  9275  2.3282e-03  2.7652e-03  6.1162e-04  2.7652e-03  -2.20720947e+04  -2.20991112e+04     17.10    164.671  0  0.000e+00  0.000e+00
  9300  2.3175e-03  2.7724e-03  4.8626e-04  2.7724e-03  -2.20743100e+04  -2.20957888e+04     18.12    165.108  0  0.000e+00  0.000e+00
  9325  2.3338e-03  2.7690e-03  6.3166e-04  2.7690e-03  -2.20756152e+04  -2.21035221e+04     17.04    165.554  0  0.000e+00  0.000e+00
  9350  2.3952e-03  2.7566e-03  6.4323e-04  2.7566e-03  -2.20721081e+04  -2.21005220e+04     17.78    166.000  0  0.000e+00  0.000e+00
  9375  2.3625e-03  2.7538e-03  4.3237e-04  2.7538e-03  -2.20741537e+04  -2.20932507e+04     17.72    166.438  0  0.000e+00  0.000e+00
  9400  2.3613e-03  2.7731e-03  5.1973e-04  2.7731e-03  -2.20768978e+04  -2.20998585e+04     17.21    166.874  0  0.000e+00  0.000e+00
  9425  2.4458e-03  2.7950e-03  7.8618e-04  2.7950e-03  -2.20736059e+04  -2.21083418e+04     17.17    167.306  0  0.000e+00  0.000e+00
  9450  2.4042e-03  2.7835e-03  6.0979e-04  2.7835e-03  -2.20730044e+04  -2.20999413e+04     17.03    167.745  0  0.000e+00  0.000e+00
  9475  2.3715e-03  2.8058e-03  5.4403e-04  2.8058e-03  -2.20754579e+04  -2.20994908e+04     17.35    168.176  0  0.000e+00  0.000e+00
  9500  2.5227e-03  2.7745e-03  7.0665e-04  2.7745e-03  -2.20745187e+04  -2.21057394e+04     18.14    168.615  0  0.000e+00  0.000e+00
  9525  2.5129e-03  2.7906e-03  6.3535e-04  2.7906e-03  -2.20729959e+04  -2.21010627e+04     17.50    169.055  0  0.000e+00  0.000e+00
  9550  2.3043e-03  2.7997e-03  5.0626e-04  2.7997e-03  -2.20744979e+04  -2.20968603e+04     17.54    169.489  0  0.000e+00  0.000e+00
  9575  2.3768e-03  2.8050e-03  5.3834e-04  2.8050e-03  -2.20758705e+04  -2.20996525e+04     17.93    169.930  0  0.000e+00  0.000e+00
  9600  2.5834e-03  2.7706e-03  6.6818e-04  2.7706e-03  -2.20746293e+04  -2.21041495e+04     17.00    170.361  0  0.000e+00  0.000e+00
  9625  2.5608e-03  2.7926e-03  6.6038e-04  2.7926e-03  -2.20743386e+04  -2.21035136e+04     16.98    170.817  0  0.000e+00  0.000e+00
  9650  2.4976e-03  2.8076e-03  6.3584e-04  2.8076e-03  -2.20743372e+04  -2.21024270e+04     17.17    171.255  0  0.000e+00  0.000e+00
  9675  2.5347e-03  2.8008e-03  7.5345e-04  2.8008e-03  -2.20758383e+04  -2.21091303e+04     17.59    171.693  0  0.000e+00  0.000e+00
  9700  2.4710e-03  2.8182e-03  7.2744e-04  2.8182e-03  -2.20732920e+04  -2.21054300e+04     17.28    172.138  0  0.000e+00  0.000e+00
  9725  2.3453e-03  2.8097e-03  5.8706e-04  2.8097e-03  -2.20751108e+04  -2.21010454e+04     17.05    172.572  0  0.000e+00  0.000e+00
  9750  2.5002e-03  2.8195e-03  6.6597e-04  2.8195e-03  -2.20751231e+04  -2.21045461e+04     17.47    173.017  0  0.000e+00  0.000e+00
  9775  2.7176e-03  2.7877e-03  7.5237e-04  2.7877e-03  -2.20749201e+04  -2.21081631e+04     17.94    173.461  0  0.000e+00  0.000e+00
  9800  2.6563e-03  2.7947e-03  7.5695e-04  2.7947e-03  -2.20744156e+04  -2.21078602e+04     18.43    173.899  0  0.000e+00  0.000e+00
  9825  2.5323e-03  2.8168e-03  7.4484e-04  2.8168e-03  -2.20754551e+04  -2.21083659e+04     18.05    174.337  0  0.000e+00  0.000e+00
  9850  2.5233e-03  2.8078e-03  7.7816e-04  2.8078e-03  -2.20746824e+04  -2.21090651e+04     17.11    174.773  0  0.000e+00  0.000e+00
  9875  2.4572e-03  2.8189e-03  6.8668e-04  2.8189e-03  -2.20737218e+04  -2.21040584e+04     17.17    175.206  0  0.000e+00  0.000e+00
  9900  2.5522e-03  2.8115e-03  5.9105e-04  2.8115e-03  -2.20749119e+04  -2.21010229e+04     17.43    175.648  0  0.000e+00  0.000e+00
  9925  2.6685e-03  2.7921e-03  5.5565e-04  2.7921e-03  -2.20746085e+04  -2.20991542e+04     17.47    176.090  0  0.000e+00  0.000e+00
  9950  2.6529e-03  2.8051e-03  5.5223e-04  2.8051e-03  -2.20742400e+04  -2.20986339e+04     18.50    176.531  0  0.000e+00  0.000e+00
  9975  2.5891e-03  2.8280e-03  4.9453e-04  2.8280e-03  -2.20757737e+04  -2.20976191e+04     17.48    176.968  0  0.000e+00  0.000e+00
 10000  2.7077e-03  2.8266e-03  5.8463e-04  2.8266e-03  -2.20758694e+04  -2.21016975e+04     17.42    177.404  0  0.000e+00  0.000e+00
# symmetry defect eps_sym = ||P-P^T||_F/||P||_F on 420 logged iterates (0 on the deflated path), symmetrize=1:
#   before symmetrization: all mean 0.000e+00 median 0.000e+00 max 0.000e+00 | deflated-path mean 0.000e+00 median 0.000e+00 max 0.000e+00
#   after  symmetrization: all mean 0.000e+00 median 0.000e+00 max 0.000e+00 | deflated-path mean 0.000e+00 median 0.000e+00 max 0.000e+00
# symmetrize=1: 4147.3 ms total (0.415 ms/it), included in proj time
# rank(X) at relative thresholds 1e-6 / 1e-4 / 1e-3 of lambda_max: 2228 / 56 / 56

FINAL problem=data/G55mc.sdp mode=baseline16 sigma=1 iters=10000 | pinf 2.708e-03 dinf 2.827e-03 gap 5.846e-04 eta 2.827e-03 | lmin(X) -1.752e-02 lmin(S) -2.016e-02 eta_full 2.827e-03 | rank(X) 2228/5000 | obj -2.20758694e+04 | proj 177.4 s (17.7 ms/it) wall 185.8 s | symmetrize 1 eps_raw_max 0.000e+00 eps_used_max 0.000e+00
